fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
6.5;0.3;0.27;4.0;0.038;37.0;97.0;0.99026;3.2;0.6;12.6;1
6.8;0.1301013268752531;0.3900337756250844;1.4030398062575926;0.03401013268752531;18.996622437491563;102.0;0.9912136815431343;3.2308781662521935;0.5993920387484815;11.300337756250844;1
6.025631470597981;0.2874368529402019;0.4092676722686291;10.778030168058875;0.04763383613431456;55.18308193284272;149.0;0.9938299881723184;3.0929293109254834;0.5881691806715728;10.931270826317105;1
6.5;0.33;0.3;3.8;0.036000000000000004;34.0;88.0;0.9902799999999999;3.25;0.63;12.5;1
7.4;0.48500000000000004;0.24;15.1;0.03;34.0;153.0;0.9953;3.13;0.51;12.0;1
7.206161496740803;0.21530807483704018;0.40117298129073997;14.685486029009303;0.041648105612778014;44.79324532268499;129.441350935463;0.9994457596501966;3.3506161496740803;0.44636242001293863;9.240757754888795;1
7.036763774443388;0.22955869651500743;0.4197057976766716;1.817646381413373;0.03517646381413373;28.0;112.79411595353344;0.9912808826069699;3.2301471011616645;0.5380882606969986;11.955881167473404;1
6.890207764844959;0.27934718432299727;0.23902077648449588;2.1261126270801096;0.033738873729198905;48.967359216149866;121.16320391925069;0.9888875664225698;2.987833788124033;0.4283679608074932;13.13798251068474;1
6.0829842133032885;0.29276552609759876;0.3185115794234209;1.4893605257207239;0.023574421028828958;13.787210514414479;68.38294735255263;0.9903240500037687;3.3214884205765793;0.5414921066516442;11.657442102882897;1
6.8;0.28175172855963015;0.30313869682670774;7.654743349062146;0.030824827144036983;33.0;121.68613031732923;0.9916776643619205;3.0954743349062146;0.5546712761590138;12.380291222130456;1
7.755809634267874;0.42646370605006084;0.4725977144806054;8.204972081576969;0.05480670042152722;32.149162447309095;164.0;0.9962663121658825;3.301932995784728;0.5955251265807271;11.264637060500608;1
6.766674518761257;0.19888443936862069;0.288886794996998;1.0666745187612576;0.027777594562237325;32.0;111.88891506253752;0.9907267051419301;3.1455566025015007;0.45555424687312374;11.122193431208721;1
6.657817470889971;0.4036726206334957;0.24421825291100288;5.357817470889971;0.03647638851885101;33.0;114.36726206334957;0.9902202202079636;3.1073452412669913;0.45265475873300864;12.76819183030689;1
6.377585092951712;0.419597515491952;0.3761485712629792;5.184767701395376;0.02338514287370208;44.40804969016096;137.40804969016096;0.9906152944113058;3.1708049690160958;0.3648854659177056;12.265510557710272;1
6.508974622067431;0.26;0.3986597143195121;2.8984845375566723;0.02985081680751793;29.925408403758965;113.0;0.9907835662183084;3.3861188739436154;0.5758157814549499;12.57762252112769;1
7.363071376658412;0.16;0.3321102070480908;1.205275517620227;0.041683468942786385;46.894489647595464;121.21102070480907;0.9918565528876867;3.0479132764303403;0.6710316200456142;10.600234834784311;1
6.858181780138346;0.2632727120553382;0.32672728794466177;6.8654542411067645;0.04334545758893236;45.74545340415037;169.67272879446617;0.9945163635602767;3.29;0.5616363560276691;10.558181780138346;1
6.038237919138248;0.21;0.31319320231033576;1.7871869364657662;0.04295796069310073;38.0;94.8298300577584;0.9896795192254917;3.189159213862015;0.7715483447839645;12.297898034655038;1
6.27959490600152;0.26326581766692003;0.25928607236684403;1.5326581766692002;0.03238784718004561;35.0;104.7346836466616;0.991186734182333;3.2973468364666156;0.442653163533384;11.21939235900228;1
7.715770188697914;0.3364438557985486;0.2986840727764137;2.6013054582310255;0.030184334501227695;65.1843345012277;159.05274177886906;0.9912578589218676;3.12;0.5452584743980647;12.11843345012277;1
7.832553681669841;0.4002338954990476;0.2775568764731217;10.758154394433861;0.03343015083061376;41.0;165.89538598608465;0.9947116308788868;3.1155815439443386;0.41895385986084654;11.454645961948149;1
6.444859470297647;0.16448594702976474;0.29839045033002615;1.5287639735979088;0.024414324504960793;37.83904503300261;100.32190993399477;0.9911525645166673;3.395856754950392;0.581266847689817;11.335618013201046;1
6.712734965063772;0.28;0.35146146855739524;8.734445454170958;0.04570770628852095;31.74530069872455;110.87265034936227;0.9941794125166442;3.2283505593915867;0.5463674825318863;11.191024475956587;1
6.685825484636478;0.18232281855795596;0.4285825484636478;14.513580505324056;0.04341335526011635;47.696845567386795;130.161409278978;0.9974814912045026;3.3125194598113836;0.6363785319135848;10.021261773045284;1
6.5656690143537775;0.21556338025231514;0.3193485915615354;1.8964788725540198;0.030786971831230706;22.0;86.7869718312307;0.990029771126577;3.1289964788169375;0.5688732394953697;12.172183098738424;1
4.860453094105313;0.455;0.18;1.9;0.036000000000000004;33.0;106.0;0.98746;3.21;0.7715483447839645;14.0;1
6.377516283387075;0.25579323408358073;0.2848413531832839;3.9772431211144093;0.030518596304398272;22.0;104.8386215605572;0.9895486866941056;3.021958394255127;0.6851859630439827;12.841794496891527;1
6.864741599891501;0.24641344017359762;0.33942247996745045;1.9468088007594895;0.04023100801301983;33.70516800216997;101.70516800216997;0.9924272027977757;3.234680880075949;0.5117932799132012;11.223100801301982;1
6.631678735457382;0.249627715477911;0.2864598419321728;1.6;0.038012409484069636;35.34160632271309;115.34160632271309;0.991417883477492;3.3174526006577434;0.5304963793627854;11.131678735457383;1
6.816563502121236;0.1954295622348456;0.36;9.17652882390164;0.02699381012727411;20.0;87.16563502121235;0.9927538548735457;3.1812577373409074;0.28410992616667935;12.67147811174228;1
6.0937776016454634;0.4276800475557248;0.28837334390127217;1.558133280493639;0.03389955837367259;18.612444796709074;78.38755520329093;0.9904440445589305;3.407991167473452;0.4277511040658185;11.977511040658186;1
6.816868326031954;0.20629537335718967;0.2770782918492012;10.258434163015977;0.03958434163015977;28.123487554760345;114.70782918492012;0.9942984911077929;3.0895480429444078;0.470451957055592;11.075302489047932;1
6.23643140691787;0.337274510708365;0.30909804283346;2.154529403624715;0.030272941285003803;26.454509785832702;117.5454902141673;0.9891218353028003;3.363623522899772;0.45;13.272745107083649;1
5.46175584363707;0.3214491908810212;0.30904991009789123;4.047504495105438;0.031330125862952266;27.04750449510544;107.85748651468369;0.9905137942840023;3.310450988923196;0.4304750449510544;12.104991009789122;1
7.0;0.15;0.28;14.7;0.051;29.0;149.0;0.99792;2.96;0.39;9.0;1
4.948913018764518;0.40646196134091905;0.2098695622517421;1.875108698123548;0.036746739056293554;32.253260943706444;105.75108698123549;0.9880797934167237;3.27720651506642;0.7528369641829995;13.626630471853224;1
6.7;0.31;0.3;2.4;0.038;30.0;83.0;0.98867;3.09;0.36;12.8;1
7.140349267457765;0.29803308849599874;0.2960018382497777;2.060294119964434;0.036196691150400126;65.19944852506669;155.60110294986663;0.9916;3.2879227935093365;0.59;11.640165442479994;1
6.966866313095324;0.22662673738093514;0.3022288771031775;1.462652401851718;0.04240962570105916;19.481925140211832;73.0;0.9915104770178046;3.2630117654233013;0.4181326200925859;11.318074859788169;1
5.737052072716966;0.271484112725469;0.28;6.8629479272830345;0.03587649309094345;45.93824654547172;150.12350690905654;0.9929350394254698;3.3556772581830203;0.44123506909056553;10.849402763622622;1
7.4050978716604465;0.21620391486641785;0.2877620993225125;1.5810195743320892;0.031413594324427856;35.603398581106966;136.79320283778608;0.9923588651338361;3.4082718864885573;0.5456941277003732;10.83626156078234;1
6.6289126132596685;0.2109637537753223;0.39;2.3;0.04061449848987107;30.90362462246777;102.0;0.9921420553588398;3.2219275075506446;0.5780724924493553;10.967462764272561;1
6.941366709509047;0.21218222793453967;0.28;10.521822279345397;0.039;31.413667095090474;116.60911139672699;0.9937728065038657;3.0617266580981903;0.5304555698363492;11.382733419018095;1
5.8;0.17;0.34;1.8;0.045;76.01216114196676;170.0;0.99035;3.38;0.7715483447839645;11.8;1
6.1494747835537815;0.27065476310650793;0.2727485990863212;4.694502801827357;0.031484243506613455;56.164915945179274;140.2198879269057;0.9907047548653429;3.1814390728733057;0.42109943963452845;12.329586856648085;1
6.3;0.13;0.42;1.1;0.043;63.0;146.0;0.99066;3.13;0.72;11.2;1
7.6415338199699745;0.2899041362518766;0.3479233090015013;1.6891372262668896;0.028990413625187658;32.19808272503753;117.90095863748124;0.9902208304622729;3.0356548905067555;0.4007986861289409;12.050479318740617;1
7.069767132091536;0.3633515713652443;0.4464295722518237;2.263201440603578;0.03134062854609773;16.335157136524433;93.66484286347557;0.9903340628546098;3.079890571808534;0.43302328679084645;11.965937145390226;1
7.0;0.15;0.28;14.7;0.051;29.0;149.0;0.99792;2.96;0.39;9.0;1
6.483088756173947;0.19738994027827628;0.37768343286953954;1.1584556219130264;0.058062544274785514;39.0;122.83088756173947;0.9909206639003131;3.205552069600039;0.6793745572521448;11.175366865739079;1
6.1596997228826105;0.26861432530248425;0.2945842975907453;3.2138567469751576;0.054138567469751576;27.05542698790063;151.9722865060497;0.9912352424216727;3.332090083135217;0.5655658409679496;12.148614325302484;1
6.902564086378115;0.16362919269108256;0.27;3.774556179400701;0.069;35.83431960133178;171.3885601328894;0.9938;3.3553451727576715;0.4358579900332944;10.763708073089175;1
6.652896911784187;0.4317381470705119;0.2782430404377674;5.176448455892094;0.03817569595622326;35.11775772053954;95.6467268383814;0.9911522234669687;3.1729533492593487;0.4305793823568373;12.529533492593488;1
6.274558529981852;0.3225441470018148;0.3340047943266792;2.7745585299818525;0.03214606473248644;19.418138233393826;103.25441470018147;0.9909491170599637;3.26617179368058;0.4838042346860242;11.50176588007259;1
6.026696817481546;0.3317551794074091;0.28702071762963643;2.204203385333318;0.029610621528889096;26.56489641185182;117.43510358814818;0.9890688497223111;3.4033627082666547;0.45;13.21755179407409;1
6.851045522688752;0.4424682340613762;0.3502091045377503;3.1899549770287603;0.03261090545659991;31.163181591037496;134.8368184089625;0.9908242721366974;3.1856908454904986;0.40121360683487434;11.85731865882126;1
7.312419451519285;0.2434314588639464;0.29562097257596426;9.975161096961429;0.037828427056802685;32.78104862879821;116.21895137120178;0.9941943651187586;3.0968629177278926;0.487516109696143;11.031370822721072;1
7.6;0.2;0.3;14.2;0.055999999999999994;53.0;212.5;0.9990000000000001;3.14;0.46;8.9;1
7.2;0.25;0.28;14.4;0.055;55.0;205.0;0.9986;3.12;0.38;9.0;1
7.036387838941541;0.2683665406729849;0.37163345932701514;2.2254981100947733;0.04558167296635076;34.0;106.41832703364925;0.9904964144617773;3.2387384059131086;0.5089110271153232;12.8;1
7.096801205310569;0.2622259035396961;0.3382506024779921;2.7428855415919413;0.04615861446018098;17.0;114.69843373451255;0.9933682108442493;3.3614295180530647;0.6331789155750727;11.747650601768823;1
7.132322110655268;0.21751630358002336;0.25639920781096004;1.7180039609451996;0.022776580846187344;16.726679869817332;80.0;0.9901085908898261;3.122667986981733;0.4463339934908666;12.1770059414178;1
7.642243522950676;0.2516481865091535;0.3072160621697178;3.4979222795563203;0.02527839378302822;22.0;99.81440414464785;0.9906655678756605;3.0057756477049327;0.4607202072323927;12.007202072323928;1
7.4905373595603075;0.17537090590106913;0.32189252808793856;7.686972893838282;0.0499795547758169;64.2199206450685;213.3209698032977;0.9959350460676887;3.1618925280879386;0.5420969803297695;9.447313202198464;1
7.332465085112559;0.22649301702251165;0.2870139659549767;1.9714420318809296;0.04922046106463257;51.649301702251165;150.33767457443722;0.9923843715320261;3.173246508511256;0.462855796811907;10.845488808424184;1
6.624787680255405;0.20911712539292793;0.38088287460707204;14.116808213163063;0.036088287460707205;47.0;130.66383573673875;0.9961227848839881;3.3174363040766215;0.6284890344793693;11.090321974950902;1
6.807325665632475;0.18183141640811878;0.2825639829713663;1.1109884984487128;0.027329654953461385;31.963371671837624;112.03662832816238;0.9909013547817302;3.1503662832816235;0.45109884984487125;10.992674334367525;1
6.1503294869140195;0.19509884607420575;0.3229136263281176;1.8470169409178911;0.03843045421093726;35.642386447265686;84.07284065820294;0.9901749705866798;3.2513250183984512;0.4092715934179706;11.758272526562351;1
6.7969647101165895;0.19545364782098612;0.29242494058367746;1.4787858840466357;0.03933322362256497;49.39392942023318;184.0303528988341;0.991348465898443;3.2909105869650235;0.5533355275487006;11.848498811673549;1
6.878315053187196;0.2067562696399015;0.29973119108029544;2.0541222504137893;0.03302688089197045;28.026880891970453;118.0;0.9915832257070365;3.325949842880788;0.5583871464817729;11.06487460720197;1
6.821419316443436;0.2410193504506783;0.2622451623873304;5.14387094031674;0.02545935555176478;36.33677435809956;134.77548376126697;0.9946091611970769;3.1880645298416304;0.6908128889647044;10.711225811936652;1
7.6803092169044;0.20760618433808797;0.4780309216904399;1.2478763132382402;0.038154434095720814;20.239381566191202;98.7606184338088;0.9905745157588589;3.07393815661912;0.3230886819144162;11.597298710998478;1
6.787021439508907;0.2116028586011875;0.3625957120982187;1.2645035732514844;0.04196949974479219;39.0;122.64503573251484;0.991495950740171;3.1487021439508904;0.5371382082701015;11.235496426748515;1
7.174519654680671;0.19832914676071473;0.36764410359579863;1.4137008632983221;0.03572598273403356;12.745196546806712;64.62740172659664;0.9899192314474892;3.1941102589894967;0.3888220517978993;12.36466155393698;1
6.761954309795504;0.31492724130606725;0.3254469827891387;4.123908619591008;0.04116424137686891;29.582120688434454;121.29106034421723;0.9919511643947878;3.285821206884344;0.48582120688434455;11.808939655782773;1
6.7279306100601906;0.26977571352106666;0.2886782316566349;4.168331281957587;0.03187529938162794;46.28678231656635;143.86034694969905;0.9921132176834336;3.255735646331327;0.5189025181355682;11.25735646331327;1
7.468809310645289;0.31184032861101024;0.4582408762960272;2.4631934277797956;0.03836806572220204;28.13599452314983;113.86400547685017;0.9911135994523149;3.227198904629966;0.5458389593984676;12.732002738425086;1
7.7159908345919135;0.2781560833935263;0.36930375008208133;6.844873749425431;0.025885233331144498;12.299158329502871;87.0;0.9923645447492284;3.0495485832293636;0.47540933324577994;11.798775834263589;1
6.1;0.33054906589631217;0.4020178421441135;5.247254670518439;0.02004598551757446;31.0;113.22477697319859;0.990874701564051;3.188212085443759;0.37068978276361686;11.894251810303192;1
6.0330818023268185;0.39984908139609104;0.2666163604653637;5.4210684592806775;0.03333836395346363;42.330818023268186;133.33836395346364;0.9913323272093073;3.340301837207818;0.4097736220941366;11.969181976731816;1
6.6;0.35449704333566434;0.292358409999001;1.5921386333366634;0.02213989816618381;23.960693166683317;84.92138633336663;0.989671225689991;3.4005663600039964;0.6048901116688312;12.384277266673328;1
6.277919652378127;0.3484689050273258;0.29024986219793264;3.285415518316105;0.03640209137178727;29.0;118.91458448168389;0.990646252067031;3.2773329658611536;0.6252294996883295;12.434166207326442;1
5.769000043197275;0.2571125005399659;0.5066249838010215;8.376249406037457;0.0437474968681975;67.69000043197276;173.95750075595234;0.9932710996501021;3.3133750161989783;0.5212749773214302;11.20275020518706;1
5.983980702183813;0.19919903510919065;0.393410131353498;5.267961404367627;0.0344805789344856;44.459951755459535;119.3798552663786;0.9926628878050636;3.2802062717902607;0.7019662288216735;10.718872151967764;1
6.446466184187597;0.15309774561250644;0.36671178216043065;1.8;0.0342065163741671;43.05162909354178;150.10325818708355;0.9921483709064582;3.4148370906458223;0.6770927266145564;11.082606549666838;1
7.4;0.16;0.3;13.7;0.055999999999999994;33.0;168.0;0.99825;2.9;0.44;8.7;1
5.8446548841961725;0.17099233075991496;0.3614884961398724;1.285115038601276;0.035801533848017014;11.148849613987242;70.04961653799575;0.9918761120398124;3.4240460154405103;0.665115038601276;10.529002998788943;1
5.283974256205992;0.1567288817454175;0.333457763490835;1.5901206757404716;0.02839517297038114;13.049396621297642;58.80241351480943;0.9898068061144923;3.2891327433145183;0.7715483447839645;11.880241351480944;1
6.227675995893894;0.2039165154002288;0.3349869137577864;2.2838131622145;0.034443862833679395;47.221931416839695;114.38903429158015;0.9904619837618085;3.3127414271049624;0.5333420574948091;12.083551437370227;1
7.178094917975954;0.38930191809151415;0.2847936721349364;14.982221475277226;0.03076822622458268;22.78094917975954;140.17778524722775;0.9960182187862752;3.0627303934843004;0.46698418033734096;11.140955902264507;1
6.5989459898427265;0.24;0.3298945989842726;5.2690711928653355;0.048;42.99472994921363;171.49736497460682;0.994249209492382;3.377961129443807;0.5474868248730341;10.374341243651704;1
6.305434118004141;0.14524850417107363;0.2920808402851227;1.9049700834214724;0.036475149582892635;21.0;130.36878739572316;0.991320947613226;3.2736414704989647;0.45841616805702456;11.2;1
6.978094127717803;0.1716429404211648;0.3672617659647254;1.478094127717803;0.028602411487760417;25.945235319294508;75.16429404211648;0.9922219058722822;3.304928821263494;0.46438117445643945;10.767141191576705;1
6.129530507203327;0.34016783876058226;0.28;6.470469492796672;0.03456823164265558;45.28411582132779;151.43176835734442;0.9923528630809817;3.309888107492945;0.45431768357344426;11.372707342937769;1
7.0429829961908865;0.27635935209501233;0.451315303428202;5.043863969527093;0.03557017003809114;17.0;104.57017003809113;0.991911626722384;3.236359352095012;0.6456136030472908;12.185085019045568;1
7.4;0.19;0.3;12.8;0.053;48.5;229.0;0.9986;3.14;0.49;9.1;1
7.478885294827154;0.21742088238654939;0.415233823548083;2.801511766423634;0.031734529406536774;14.0;53.17194117423004;0.9916616911774041;3.058672647032684;0.5733632351634192;11.378129411615337;1
6.824449847552684;0.35055596666161726;0.38266715999394074;7.975560723746046;0.03355554380966808;46.0;150.48889123806637;0.9927993324171541;3.262221752386723;0.35688848952871466;11.72889335232613;1
6.441612202245025;0.18973129962582913;0.34486564981291457;1.5805374007483417;0.03912418303367538;43.38925198503316;147.9026870037417;0.9909236310906264;3.2966448808980098;0.5948656498129146;11.636238194761608;1
6.229324938536001;0.2303006296097999;0.29556435809740034;1.958649877072002;0.03784968519510004;63.90981111706002;135.29324938536;0.990752637284876;3.2352637284876002;0.7715483447839645;11.738343826829999;1
6.306080614378668;0.3440879078431999;0.3157567754248533;3.8620952013077328;0.035681758156864;43.363516313728;92.21216122875734;0.9895074520539864;3.17772307098048;0.4925743569934933;13.140879078432;1
6.614389345124439;0.2282376026529988;0.40647520530599757;1.385610654875561;0.046320133185944516;35.4640266371889;126.46402663718891;0.9915776905664423;3.348092519478784;0.5681650610658915;11.311154716778866;1
8.182788483428386;0.17734203453059902;0.34;1.1273420345305991;0.03253921689224609;31.0;93.0;0.9911349890209958;3.031721151657161;0.6243028791429034;11.3;1
7.093853691081346;0.19855316780267884;0.30855316780267883;1.138156107324404;0.04544302416243058;10.96926845540673;142.38156107324403;0.991964917047135;3.251536577229664;0.48412292617837305;11.135082952865078;1
6.629528472429467;0.1443176157476489;0.32863523149529783;2.3761788189263324;0.03829528472429467;18.647642362147334;89.21588078738245;0.9924215880787383;3.3481886110282133;0.6709181480376176;11.392059606308777;1
6.560718419616902;0.28160718419616904;0.32375086811954934;1.6321436839233805;0.05039281580383099;34.1607184196169;127.0;0.9930285747356935;3.475178447411493;0.550356894822986;10.451784474114929;1
7.101432692583295;0.278817033014279;0.3581006867226319;2.08817033014279;0.042985673074167056;29.42652472488101;114.573475275119;0.9913426524724881;3.0060212912678486;0.4773475275118992;11.373475275118992;1
6.83504586371087;0.23051375911326097;0.308831804542971;6.812385340722826;0.037408868409960154;32.8831804542971;121.05840977285145;0.9918908378911874;3.036354736398406;0.3964250750136595;11.85327218171884;1
7.373683269125584;0.16684163456279175;0.25842171161209154;1.6368505778697484;0.048842171161209154;21.263167308744165;105.47366538251167;0.9934536707484958;3.446313153551634;0.7136868464483662;10.763167308744165;1
6.684576269906945;0.33563841799379635;0.2874463280248146;1.398672314891436;0.021268644048604176;28.718079100310185;88.71807910031018;0.9903429519775077;3.265638417993796;0.4611440674767363;12.428192089968983;1
7.428410096434362;0.16758973937985164;0.337446156372089;1.2992820849611868;0.03771589903565638;20.744615637208902;72.0;0.9915894151774887;3.115035895751941;0.40978462548835604;10.748205212402967;1
6.601067544627557;0.29005337723137786;0.2942399623731047;3.1135994355965706;0.03315200752537906;29.0;113.85866792089651;0.9912429333960447;3.2583197930520758;0.6284265475148315;12.085333019775874;1
6.969984081738161;0.2789888572167128;0.4764928367821725;4.339808980857934;0.0361500795913092;17.150079591309193;104.54976122607242;0.9917050557139164;3.2945183060011143;0.6409793062596095;12.249920408690807;1
6.875612312422504;0.22536573256946035;0.3580488746681975;1.531707855246843;0.04558539276234215;23.341460723765785;93.82926963811711;0.9915497627978231;3.185609554282434;0.4663415710493686;11.36097197708381;1
5.8550594769264475;0.1913764869231612;0.45834080076729267;4.376934969198749;0.04096354084621283;43.72470261536776;118.13764869231612;0.9932357145107531;3.3592708169242567;0.4102827123095461;9.706473038474178;1
7.147123125529687;0.18117807813824216;0.35323288279263676;2.3353423441472647;0.037882192186175785;33.44109609308789;125.0;0.9922558903906912;3.170575374894063;0.5385205702396682;10.967671172073633;1
6.889719048838551;0.30996878320428356;0.28800624335914327;6.0305306855271805;0.02589719048838552;28.80062433591433;95.0;0.9908136753453246;3.0479438097677103;0.34691571465156557;12.8401873007743;1
7.039472576125287;0.24736849492498084;0.42631645432482757;2.3394725761252873;0.043684247462490416;39.86842474624904;118.26315050750192;0.9907373656877757;3.144210969549885;0.49447327791260537;11.821054847749426;1
7.51402127993042;0.41789680801043705;0.3357936160208741;4.342063839791259;0.03964946800173951;34.140212799304194;108.0701063996521;0.9915675265999131;3.143505319982605;0.4591138319547728;12.757936160208741;1
7.251468710184263;0.23879438057420307;0.33394125159262944;15.717777778603097;0.06094125159262945;34.09118773889442;190.21174968147412;0.9990665236273676;3.0790881226110556;0.5209118773889442;9.160587484073705;1
6.9;0.18;0.36;1.3;0.036000000000000004;40.0;117.0;0.9934;3.27;0.7715483447839645;9.5;1
6.58178617300978;0.38160296006510863;0.3148088801953258;6.764118402604344;0.03350273028292392;45.165756572358696;151.8342434276413;0.9921828782861793;3.2684516455933696;0.42850625125184805;11.782332229594564;1
7.074689531901856;0.25892075745397897;0.42277942128832924;5.297516255214851;0.03525310468098144;17.0;104.25310468098144;0.9921414991062885;3.218920757453979;0.6202483744785149;12.026552340490719;1
7.337627620953864;0.2490593094761534;0.35341516633307374;13.306951915246254;0.04943558568569204;35.376276209538645;199.43558568569205;0.9985623723790462;3.0418813810476935;0.4609406905238466;8.965848336669263;1
6.290124231223753;0.2825749780349644;0.2547622034720187;7.338624670524465;0.043059982427971474;25.871251098251783;156.87125109825178;0.9957643744508742;3.438712510982518;0.6387125109825178;9.954498682097862;1
6.4446357412269295;0.17062250942942547;0.335894043128845;2.7990727492634946;0.03990198733190366;46.75894043128845;145.27682129386534;0.9916410595687115;3.265178808625769;0.6652715336994195;11.35178808625769;1
7.4;0.16;0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;1
7.1;0.2345614124216909;0.30075186441995844;12.093734463167012;0.04298746892633403;46.48120338950104;121.03759322099792;0.9971283709604234;2.9792481355800415;0.5751879661049897;9.746867231583506;1
6.7;0.1868219919181438;0.3451506684626347;1.7060267385053882;0.036030133692526944;44.48493315373653;123.51506684626347;0.9902110935847689;3.1962193180676053;0.439835361170838;11.95616644217066;1
6.937498442378686;0.24156253894053284;0.3153123831784015;1.2687492211893434;0.04184387071565179;39.0;123.15625389405328;0.991906247663568;3.196563161989058;0.4450006230485254;11.168749221189342;1
6.942836335894189;0.28;0.4585672671788378;7.076266768387974;0.03523733231612026;29.04775776070541;110.4761211196473;0.9920970762748614;3.237119969483608;0.585238788803527;12.35716366410581;1
5.305755178847115;0.2408941619641964;0.3358787193956319;1.0853032015109203;0.028322711864017174;46.29393596978159;113.1469679848908;0.9897010274952209;3.358818079093448;0.4417574387912637;11.41469679848908;1
6.973342340779257;0.18814614649349837;0.36281461464934983;1.4814614649349838;0.0413112312103901;20.859269267532508;89.85926926753251;0.9920862516465456;3.145926926753251;0.40733423407792574;11.140730732467492;1
6.90174258121828;0.17620197834179196;0.35707326895093205;2.1672475270727602;0.0466724752707276;32.0174258121828;96.0;0.9927344950541456;3.1955049458544798;0.4718811823180999;10.49825741878172;1
6.657494118340707;0.24299764733628254;0.3793735295851766;1.2062647041482342;0.04;44.57494118340706;147.21252940829646;0.9930111823609181;3.32;0.5821252940829647;10.00380587576329;1
6.835724093234691;0.45399107741698697;0.3373541526936971;2.7;0.040222717921278496;34.8445435842557;128.0;0.989438325327626;3.090209334046759;0.44554564157442994;13.45336307527671;1
6.5;0.18;0.41;14.2;0.039;47.0;129.0;0.9967799999999999;3.28;0.72;10.3;1
6.08860249753413;0.29962008325113765;0.24367029137898183;2.070895421187429;0.030772049950682598;12.0;119.51899583744311;0.9906025104063921;3.356329708621018;0.6553188344840728;12.268385014795221;1
6.917512200957521;0.21721533151064473;0.299894774436182;1.608229972659671;0.04383540054680658;32.18564456595702;179.185644565957;0.9923089177477763;3.2773205570744626;0.4109282228297851;10.533972146276865;1
6.1;0.16;0.34;6.1;0.034;31.0;114.0;0.99365;3.32;0.58;10.138235150422599;1
6.775667057109944;0.36735861640470907;0.3570917935607316;9.016328257570734;0.027317502928324577;8.804161786125706;76.56083235722514;0.9926549890995021;3.108041617861257;0.528041617861257;12.668249707167544;1
6.0;0.2947281340128103;0.27;2.3;0.04352718659871897;19.763593299359485;117.70922010192155;0.9895047281340129;3.312364067006405;0.41;12.7;1
6.833074938034049;0.33405110560302664;0.2992563882003783;4.581022112060532;0.029892334159546008;34.2230835398865;147.70255528015133;0.9914856617922836;3.3495894348052966;0.48256388200378325;12.337180589981084;1
5.910717084210331;0.19339243736845027;0.31669621868422515;1.5339243736845027;0.03711603644737086;14.0;74.55358542105165;0.9906178644189468;3.2730378131577487;0.5509830523683577;11.211603644737085;1
6.488050336843268;0.1865723147362024;0.32761006736865367;1.5135217999889503;0.029477986526269262;34.82075505264903;138.11949663156733;0.9910420127621147;3.348647820001105;0.585660404211922;11.577672810518756;1
6.4;0.105;0.29;1.1;0.035;44.0;140.0;0.9914200000000001;3.17;0.55;10.7;1
7.673347153961813;0.2631663211509547;0.3184435230692125;3.932463720850241;0.02563326423019094;22.0;99.7889119232697;0.9907275481845537;3.006887046138425;0.5048295326605015;12.184435230692124;1
6.620871982877768;0.3519227993341354;0.35263760057074106;4.225554010939204;0.0339120799809753;22.54396000951235;93.54396000951235;0.9912006575958145;3.2649464032341995;0.5020871982877768;12.119227993341354;1
6.1;0.16;0.34;6.1;0.034;31.0;114.0;0.99365;3.32;0.58;10.145300262420946;1
6.045234854778404;0.3228769571231534;0.35986130013792644;4.591767358226565;0.035013869986207355;22.424608575369327;93.71230428768466;0.9905972260027586;3.3509530290443195;0.43726174273892016;12.26031313970454;1
6.640293674647786;0.24612394583108121;0.3391060241127085;3.40146837323893;0.039567048191546855;26.358237952113285;75.88058734929557;0.9914278859937177;2.951347439802904;0.5485057228732029;10.774649096620184;1
6.878126979050852;0.15328095314237222;0.2905468255237287;2.278126979050852;0.03305468255237287;14.082023828559306;82.02734127618643;0.9913046888853357;3.106015080761016;0.576172221333899;11.197265872381356;1
5.570357083532591;0.2955535625298887;0.42222321873505564;3.5222321873505567;0.027000000000000003;20.537053645584262;126.61116093675278;0.9915370536455842;3.4712991197493244;0.4437053645584261;11.246294635441574;1
6.58773021633028;0.22;0.3598957194697252;1.5663190648990841;0.02788773021633028;24.22453956733944;101.88773021633028;0.991095668993721;3.2967361870201835;0.5664233454293588;11.701042805302748;1
6.50159250140801;0.18037158366186903;0.40962841633813096;14.19893833239466;0.0389628416338131;47.0;129.0212333521068;0.9967716128259178;3.2804777504224027;0.7188321656341259;10.310085842250732;1
7.2859928014947455;0.25579784044842363;0.3384043191031527;17.33873725455821;0.05026064786547291;42.55053988789409;194.57978404484237;0.9997058488313897;3.0487942411957962;0.4456028794021018;9.085992801494745;1
6.69366377223218;0.30106336227767816;0.29319008683303455;6.019228412794708;0.02489366377223218;28.89366377223218;94.89366377223219;0.9905345452241832;3.05339397010892;0.3412672455535638;12.985068982214255;1
6.7438782067071;0.157122435865858;0.4061125006157692;1.7712243586585799;0.041712243586585804;26.1438782067071;104.7122435865858;0.9899048788492801;3.172734615195148;0.6996426276525148;12.169794869268639;1
